language,text,time,id,originalId,details
en,The only remaining house of one of the Founding Fathers. Check out: Student Science Center and Historical Experience Show. Tickets: £7 (under 16: free). Nearest tube is Charing Cross. 36 Craven St.,2011-10-11,35667,4ac518d0f964a520a7a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35667
en,"Don’t expect a traditional museum experience here! The world’s only remaining Franklin home does not have much period furniture. Instead, there are video presentations and an actress to guide you!",2012-03-22,35667,4ac518d0f964a520a7a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35667
en,This creaky old London home of the US politician and scientist focuses on the scientific discoveries he made while living here between 1757 and 1775.,2012-03-27,35667,4ac518d0f964a520a7a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35667
en,The Benjamin Franklin House is the world's only remaining Franklin home. He lived here between 1757 and 1775. The house is open to the public as museum and educational facility.,2012-06-28,35667,4ac518d0f964a520a7a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35667
en,"If you are an American this is a ""must do"" in London!",2013-01-30,35667,4ac518d0f964a520a7a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35667
en,"From Trafalgar down to Westminister, tons of sites to see!",2010-08-12,35677,4ac518d0f964a520b9a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35677
en,This is the widest street in London. The black mark on the clock above the gateway to Horse Guards marks the time when Charles I was beheaded in this street in 1649.,2011-01-17,35677,4ac518d0f964a520b9a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35677
en,"You may recognise one of London's famous landmarks, Whitehall, from the opening scene in Danny Boyles '28 Weeks Later'",2011-08-19,35677,4ac518d0f964a520b9a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35677
en,Whitehall will leave you wishing punching tourists was a legal requirement.,2011-10-29,35677,4ac518d0f964a520b9a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35677
en,Whitehall has been the site of government offices since Henry VIII’s court at Whitehall Palace in the 1530s. Whitehall Palace was also originally the residence of the archbishops of York from 1245,2012-01-16,35677,4ac518d0f964a520b9a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35677
en,"A hidden statue of ‘the boy who never grew up’ can be found in Kensington Gardens, where Peter Pan used to come to play with the fairies and sail the Serpentine with a nest for a boat.",2011-02-10,35680,4ac518d1f964a52000a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35680
en,Read the pic. :),2011-08-04,35680,4ac518d1f964a52000a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35680
en,Find the statue of the boy who would not grow up,2011-12-21,35680,4ac518d1f964a52000a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35680
en,The story telling statue,2012-03-19,35680,4ac518d1f964a52000a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35680
ro,A must! Magical place!,2013-03-17,35680,4ac518d1f964a52000a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35680
en,"Installed on 1st May, 1912, this bronze statue was left overnight by the author J.M. Barrie to inspire families to love the stories of the boy who never wanted to grow up.",2013-05-03,35680,4ac518d1f964a52000a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35680
fr,One of London's must unremarkable statues.,2013-09-23,35680,4ac518d1f964a52000a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35680
en,Give the security team a smile.,2010-08-03,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,Buy low. Sell high.,2010-08-16,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,"Buy high, sell low",2011-05-06,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,Join the clariant capital markets day,2011-06-07,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,"No longer open to visitors, we're sad to say. Not that the trading floor has much going on these days, it's all electronic, isn't it?",2011-06-14,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,The market was formed in 1773 by several stockbrokers who had been doing business informally in neighbourhood coffeehouses. In 1801 a group of members raised money for the building in Capel Court,2011-08-03,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,Get the free investment for income guide! Download now.,2011-08-05,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
af,Done. Keep going....,2012-03-08,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
pt,"do not buy, do not sell)",2012-05-17,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
no,Don't take big risks!,2012-05-23,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,God created stock analysts to make weather forecasters look good.,2012-08-01,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,Excellent place for a birthday. Have a good one Rusty D!,2013-06-05,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,Make sure you stop by the 1st floor to see the live stream studio,2013-06-25,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,There is nothing major to see here but is quite nice and peaceful.,2013-07-06,35700,4ac518d1f964a520dca620e3,http://tour-pedia.org/api/getPlaceDetails?id=35700
en,Excellent building... had lovely lunches there at Wynkyn de Worde Society.,2012-04-17,35709,4ac518d1f964a520f2a620e3,http://tour-pedia.org/api/getPlaceDetails?id=35709
en,"I like browsing through little shops in Burlington Arcade when it is raining, Caroline Sieber, stylist",2010-06-01,35713,4ac518d1f964a520faa620e3,http://tour-pedia.org/api/getPlaceDetails?id=35713
en,"The uniformed attendants of Burlington Arcade are known as Beadles. They were originally all ex-soldiers from the 10th Hussars, the regiment of Lord Cavendish who built the arcade",2011-02-10,35713,4ac518d1f964a520faa620e3,http://tour-pedia.org/api/getPlaceDetails?id=35713
en,"Ye olde covered arcade. Classic in grandeur and full of signature British jewels, shoes, and Penhaligon's. Take a stroll through here and imagine you are oh so very Victorian.",2012-02-15,35713,4ac518d1f964a520faa620e3,http://tour-pedia.org/api/getPlaceDetails?id=35713
en,Always find the Beadles polite and helpful.,2012-03-15,35713,4ac518d1f964a520faa620e3,http://tour-pedia.org/api/getPlaceDetails?id=35713
en,Vintage Rolexes are a must here.,2013-06-07,35713,4ac518d1f964a520faa620e3,http://tour-pedia.org/api/getPlaceDetails?id=35713
en,Check out The Vintage Watch Company. Good selection of Rolex watches from the 1920's and black faced Rolexes from the 1970's.,2013-06-20,35713,4ac518d1f964a520faa620e3,http://tour-pedia.org/api/getPlaceDetails?id=35713
es,"Em plena Piccadill, lelegante galeria com lindas lojas!",2013-07-13,35713,4ac518d1f964a520faa620e3,http://tour-pedia.org/api/getPlaceDetails?id=35713
en,Carpeted....,2013-09-06,35713,4ac518d1f964a520faa620e3,http://tour-pedia.org/api/getPlaceDetails?id=35713
en,Check out the incredible temple made famous by the Knights Templar...and Dan Brown.,2010-03-30,35715,4ac518d1f964a520fda620e3,http://tour-pedia.org/api/getPlaceDetails?id=35715
en,"Sun-dappled fountain, cobbled courtyard, stone benches and slowly toppling trees by Temple Hall.",2010-06-24,35715,4ac518d1f964a520fda620e3,http://tour-pedia.org/api/getPlaceDetails?id=35715
en,Lovely place to come for lunch to escape the city. Small secluded courtyards and gardens make this a must visit on spring and summer days.,2011-08-03,35715,4ac518d1f964a520fda620e3,http://tour-pedia.org/api/getPlaceDetails?id=35715
en,"Rumpole fans: check out the list of names by Goldsmith chambers, opposite Temple Church.",2012-03-28,35715,4ac518d1f964a520fda620e3,http://tour-pedia.org/api/getPlaceDetails?id=35715
en,Great place to have a picnic. Lookout for the tree stumps in the middle,2013-07-20,35716,4ac518d1f964a520fea620e3,http://tour-pedia.org/api/getPlaceDetails?id=35716
en,The water tower is the second highest point in London!,2011-11-15,35720,4ac518d2f964a5200ca720e3,http://tour-pedia.org/api/getPlaceDetails?id=35720
en,"This 370 metre long tunnel under the river opened in 1902, to ease congestion on the ferries that carried workers from south London to the bustling docks on the Isle of Dogs.",2011-01-17,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,Great way to get across the river without getting wet,2011-07-25,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,Be careful of them crazy evil cyclists who try to kill you flying down here at 100+mph!,2011-08-13,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,"Island Garden Cafe on the north entrance is worth a visit. Jamaican food, sandwiches and a good cup of tea.",2011-08-17,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
ru,Лифты для спуска в тоннель не всегда работают.,2011-11-29,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,"Not ideal for cyclists! (...I know, it's called a foot tunnel!)",2012-01-13,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,Ignore the great body of the Thames hurtling over your head and enjoy a ten minute walk from one bank to another. Entrances at Island Gardens DLR station and Greenwich pier.,2012-03-06,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,Lifts finally work again!,2012-07-08,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,Always have some spare coins with you. The singer in the tunnel is getting better and better with each passing day!,2012-10-09,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,Greenwich Cyclists just met to discuss the debacle that is these tunnels.  Greenwich Council are going to launch an inquiry (into themselves!) to see what went wrong...,2012-11-07,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,This is pretty amazing. Get ready for a walk though!,2013-05-31,35721,4ac518d2f964a5200fa720e3,http://tour-pedia.org/api/getPlaceDetails?id=35721
en,"This royal residence was commissioned  by the Duke of Clarence (who became William IV in 1830), and was the home of Elizabeth the Queen Mother from 1953 until her death in 2002.",2011-02-10,35725,4ac518d2f964a52015a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35725
en,"One of the secrets of the success of the British monarchy is that though it lives in palaces & travels in Rolls-Royces, it also clearly has middle class tastes in decor, behaviour & interests. More:",2011-04-25,35725,4ac518d2f964a52015a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35725
en,"Remarkably missable for a royal residence, this cream stucco house was once home to the Queen Mother and now to Charles, Camilla and Harry.",2012-03-27,35725,4ac518d2f964a52015a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35725
en,A chance to see the Royal Guards up close.,2013-07-06,35725,4ac518d2f964a52015a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35725
en,"The Prince of Wales with Australia's Elite Programs Manager Gareth Holmes, captain Cameron Smith and Andrew Hill from the Australian Rugby League Commission during a reception for the Rugby ...",2013-10-31,35725,4ac518d2f964a52015a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35725
en,"The Prince of Wales presents Molly Robson and Rosie Hargreaves (right) with framed copies of their winning designs of Royal Mail's Christmas Stamp Design Competition at Clarence House, 30 October ...",2013-10-31,35725,4ac518d2f964a52015a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35725
en,"The Prince of Wales chats to guests at a Clarence House reception given by His Royal Highness for the winners and nominees of the Nursing Times Awards, 30 October 2013.",2013-10-31,35725,4ac518d2f964a52015a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35725
en,"The Prince of Wales receives the Rt. Hon. Helen Clark, former Prime Minister of New Zealand, at Clarence House, 31 October 2013. Ms. Clark visited His Royal Highness in her capacity as ...",2013-10-31,35725,4ac518d2f964a52015a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35725
en,Crew on the ferry were great. Provided impromptu guided river tour w/ history & anecdotes from Tower pier to Westminster pier.,2010-07-23,35731,4ac518d2f964a52024a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35731
en,Get a free cruise with one of the hop on hop off bus tours.,2011-06-09,35731,4ac518d2f964a52024a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35731
en,Great views of the Tower Bridge while you wait for your ferry,2011-12-20,35731,4ac518d2f964a52024a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35731
en,Love my trip on the river great view of london,2012-06-24,35731,4ac518d2f964a52024a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35731
en,Wow these are fast - stand at the back for the full effect...,2013-04-27,35731,4ac518d2f964a52024a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35731
en,get on the Thames Clipper!,2010-08-14,35732,4ac518d2f964a52025a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35732
en,Thames River Services And Circular Cruises  Operate services from Gates 3 & 4 here... Enjoy a traditional river cruise courtesy of River Thames Watermen,2012-07-12,35732,4ac518d2f964a52025a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35732
en,"Amazing Cascade, pool and Oceanides (Statues) make for a spectacular discovery whilst walking along the Thames",2010-06-04,35735,4ac518d2f964a52029a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35735
en,Sit outside and admire the view!,2010-04-25,35739,4ac518d2f964a5202da720e3,http://tour-pedia.org/api/getPlaceDetails?id=35739
en,Amazing and extraordinary historic house. Like Hogwarts and the Hobbit all mixed together.,2011-06-09,35747,4ac518d2f964a52037a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35747
en,The best architectural bookshop in London.,2010-06-14,35763,4ac518d3f964a52062a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35763
en,The best architectural bookshop in London,2010-06-14,35763,4ac518d3f964a52062a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35763
en,Watch out for the squid ink risotto. Fantastic.,2010-06-15,35763,4ac518d3f964a52062a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35763
en,Brilliant courtyard for summer lunches.,2010-06-25,35763,4ac518d3f964a52062a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35763
en,Wifi password is ribawifi (all lower case),2010-07-06,35763,4ac518d3f964a52062a720e3,http://tour-pedia.org/api/getPlaceDetails?id=35763
